5.00000	2.00000	0.00000	16.05000	10.96300
5.00000	2.00000	0.05000	17.69000	12.38400
5.00000	2.00000	0.10000	17.16800	12.31100
5.00000	2.00000	0.15000	15.68300	11.52800
5.00000	2.00000	0.20000	13.85500	10.43700
5.00000	2.00000	0.25000	12.01100	9.27400
5.00000	2.00000	0.30000	10.28300	8.13800
5.00000	2.00000	0.35000	8.73900	7.08800
5.00000	2.00000	0.40000	7.39500	6.14200
5.00000	2.00000	0.45000	6.24000	5.31000
5.00000	2.00000	0.50000	5.25500	4.58100
5.00000	2.00000	0.55000	4.42600	3.95200
5.00000	2.00000	0.60000	3.72700	3.41000
5.00000	2.00000	0.65000	3.14100	2.94300
5.00000	2.00000	0.70000	2.65000	2.54300
5.00000	2.00000	0.75000	2.23900	2.20000
5.00000	3.00000	0.00000	7.99900	4.96400
5.00000	3.00000	0.05000	8.60100	5.43400
5.00000	3.00000	0.10000	8.28900	5.34700
5.00000	3.00000	0.15000	7.57500	5.00400
5.00000	3.00000	0.20000	6.71200	4.54600
5.00000	3.00000	0.25000	5.84600	4.05900
5.00000	3.00000	0.30000	5.03600	3.58500
5.00000	3.00000	0.35000	4.30700	3.14000
5.00000	3.00000	0.40000	3.66800	2.74400
5.00000	3.00000	0.45000	3.11600	2.38600
5.00000	3.00000	0.50000	2.64400	2.07300
5.00000	3.00000	0.55000	2.23900	1.80200
5.00000	3.00000	0.60000	1.89900	1.56600
5.00000	3.00000	0.65000	1.61100	1.36100
5.00000	3.00000	0.70000	1.36700	1.18400
5.00000	3.00000	0.75000	1.16200	1.03100
5.00000	4.00000	0.00000	4.72100	2.64100
5.00000	4.00000	0.05000	4.99400	2.83200
5.00000	4.00000	0.10000	4.80200	2.77300
5.00000	4.00000	0.15000	4.38500	2.58800
5.00000	4.00000	0.20000	3.90000	2.35600
5.00000	4.00000	0.25000	3.41000	2.11000
5.00000	4.00000	0.30000	2.95100	1.87000
5.00000	4.00000	0.35000	2.53500	1.64800
5.00000	4.00000	0.40000	2.16700	1.44600
5.00000	4.00000	0.45000	1.85100	1.26600
5.00000	4.00000	0.50000	1.57700	1.10600
5.00000	4.00000	0.55000	1.34300	0.96600
5.00000	4.00000	0.60000	1.14500	0.84300
5.00000	4.00000	0.65000	0.97600	0.73700
5.00000	4.00000	0.70000	0.83300	0.64400
5.00000	4.00000	0.75000	0.71100	0.56400
5.00000	5.00000	0.00000	3.09100	1.55600
5.00000	5.00000	0.05000	3.22700	1.63900
5.00000	5.00000	0.10000	3.08500	1.59500
5.00000	5.00000	0.15000	2.82100	1.48800
5.00000	5.00000	0.20000	2.50900	1.35700
5.00000	5.00000	0.25000	2.20000	1.21800
5.00000	5.00000	0.30000	1.91100	1.08300
5.00000	5.00000	0.35000	1.64800	0.95800
5.00000	5.00000	0.40000	1.41500	0.84400
5.00000	5.00000	0.45000	1.21300	0.74100
5.00000	5.00000	0.50000	1.03800	0.65100
5.00000	5.00000	0.55000	0.88800	0.57100
5.00000	5.00000	0.60000	0.75900	0.50100
5.00000	5.00000	0.65000	0.65000	0.43900
5.00000	5.00000	0.70000	0.55700	0.38600
5.00000	5.00000	0.75000	0.47700	0.33900
5.00000	6.00000	0.00000	2.15800	0.98000
5.00000	6.00000	0.05000	2.23000	1.02000
5.00000	6.00000	0.10000	2.12400	0.98800
5.00000	6.00000	0.15000	1.94200	0.92000
5.00000	6.00000	0.20000	1.73000	0.83900
5.00000	6.00000	0.25000	1.52100	0.75500
5.00000	6.00000	0.30000	1.32200	0.67400
5.00000	6.00000	0.35000	1.14400	0.59700
5.00000	6.00000	0.40000	0.98600	0.52800
5.00000	6.00000	0.45000	0.84800	0.46600
5.00000	6.00000	0.50000	0.72800	0.41000
5.00000	6.00000	0.55000	0.62500	0.36100
5.00000	6.00000	0.60000	0.53600	0.31800
5.00000	6.00000	0.65000	0.46000	0.28000
5.00000	6.00000	0.70000	0.39500	0.24700
5.00000	6.00000	0.75000	0.34000	0.21800
5.00000	7.00000	0.00000	1.58200	0.64800
5.00000	7.00000	0.05000	1.61900	0.66800
5.00000	7.00000	0.10000	1.53900	0.64500
5.00000	7.00000	0.15000	1.40400	0.60100
5.00000	7.00000	0.20000	1.25200	0.54900
5.00000	7.00000	0.25000	1.10100	0.49400
5.00000	7.00000	0.30000	0.96000	0.44200
5.00000	7.00000	0.35000	0.83300	0.39300
5.00000	7.00000	0.40000	0.71900	0.34900
5.00000	7.00000	0.45000	0.62000	0.30800
5.00000	7.00000	0.50000	0.53400	0.27200
5.00000	7.00000	0.55000	0.46000	0.24100
5.00000	7.00000	0.60000	0.39600	0.21200
5.00000	7.00000	0.65000	0.34000	0.18800
5.00000	7.00000	0.70000	0.29300	0.16600
5.00000	7.00000	0.75000	0.25300	0.14700
5.00000	8.00000	0.00000	1.20000	0.44600
5.00000	8.00000	0.05000	1.21800	0.45600
5.00000	8.00000	0.10000	1.15300	0.43800
5.00000	8.00000	0.15000	1.05200	0.40800
5.00000	8.00000	0.20000	0.93900	0.37300
5.00000	8.00000	0.25000	0.82600	0.33700
5.00000	8.00000	0.30000	0.72200	0.30200
5.00000	8.00000	0.35000	0.62800	0.26900
5.00000	8.00000	0.40000	0.54300	0.23900
