-3.0747924495983187e-01 -1.4052404117500405e+03 3.0748058263543071e-01 -1.3896096312494674e+03 -4.1238853161144812e+02 9.4730014823918737e+01 -9.3705311047830932e+01 -2.7054586885845552e+01 5.5301730000000003e-06 1.0230946000000001e-06
-3.0746762170992753e-01 -1.0157392069756163e+03 3.0749367184087850e-01 -9.9958411812772795e+02 -4.1228841004810135e+02 6.9172354830253582e+01 -6.8123152256304863e+01 -2.7050055085105036e+01 3.5894988000000002e-05 1.9923924999999999e-05
-3.0743115524871401e-01 -8.3517288935613828e+02 3.0753473755027178e-01 -8.1769073299269883e+02 -4.1197441799628729e+02 5.7314733100777701e+01 -5.6203056126950067e+01 -2.7035841606728617e+01 8.5619985000000003e-05 7.9222864999999994e-05
-3.0735896349114955e-01 -7.1691352669755508e+02 3.0761603432648954e-01 -6.9720010531593778e+02 -4.1135338096149803e+02 4.9537024778993960e+01 -4.8319585889045918e+01 -2.7007723504650027e+01 1.5173507999999999e-04 1.9661552000000001e-04
-3.0724152237112518e-01 -6.2933370789427511e+02 3.0774828743647736e-01 -6.0645556590909416e+02 -4.1034468509494712e+02 4.3764256273329963e+01 -4.2395810586651884e+01 -2.6962037800916757e+01 2.3255418000000001e-04 3.8758918999999998e-04
-3.0707016998072495e-01 -5.6018861716011929e+02 3.0794125125127725e-01 -5.3322315836608891e+02 -4.0887650503344622e+02 3.9193350618222226e+01 -3.7628566396401261e+01 -2.6895505818625438e+01 3.2689763000000001e-04 6.6622920000000002e-04
-3.0683688094149436e-01 -5.0342691811114787e+02 3.0820396333166195e-01 -4.7148875385087621e+02 -4.0688440871258211e+02 3.5427731295032622e+01 -3.3622422632363794e+01 -2.6805164652090237e+01 4.3385032000000002e-04 1.0455858000000000e-03
-3.0653414013168045e-01 -4.5560297150748130e+02 3.0854488662675500e-01 -4.1786273772311989e+02 -4.0431084896104062e+02 3.2241873838672603e+01 -3.0153885112041461e+01 -2.6688338553063542e+01 5.5265518999999999e-04 1.5378795000000000e-03
-3.0615486462939079e-01 -4.1456095477694606e+02 3.0897199737561015e-01 -3.7025937395261388e+02 -4.0110508582154745e+02 2.9494931138413072e+01 -2.7084799873400858e+01 -2.6542629743745170e+01 6.8265765000000004e-04 2.1546280000000000e-03
-3.0569235100439374e-01 -3.7885720169764306e+02 3.0949284446311165e-01 -3.2731584310493548e+02 -3.9722332474252613e+02 2.7092805626026689e+01 -2.4324281373155355e+01 -2.6365919177556119e+01 8.2327310000000005e-04 2.9067318999999999e-03
-3.0514023940446888e-01 -3.4747385603965745e+02 3.1011458986314921e-01 -2.8810342489710649e+02 -3.9262898420252191e+02 2.4969342513282022e+01 -2.1809787126508137e+01 -2.6156373480508005e+01 9.7396649000000004e-04 3.8045331000000002e-03
-3.0449248729662598e-01 -3.1966356535087039e+02 3.1084403820922774e-01 -2.5197019763753778e+02 -3.8729301295460141e+02 2.3076122214890002e+01 -1.9496829014721392e+01 -2.5912454714196031e+01 1.1342389000000000e-03 4.8578574999999999e-03
-3.0374335028036070e-01 -2.9485932954120295e+02 3.1168765840109514e-01 -2.1844919939013317e+02 -3.8119422104518821e+02 2.1376541231359585e+01 -1.7352973707610758e+01 -2.5632931518048022e+01 1.3036180000000001e-03 6.0760461999999999e-03
-3.0288736818956435e-01 -2.7261924617868976e+02 3.1265159925569697e-01 -1.8720167833538736e+02 -3.7431959297083273e+02 1.9842173922135792e+01 -1.5354147547051079e+01 -2.5316890262269492e+01 1.4816515000000000e-03 7.4679780999999997e-03
-3.0191935383876056e-01 -2.5259107605721172e+02 3.1374170218029507e-01 -1.5798028418353240e+02 -3.6666454747781495e+02 1.8450444286671949e+01 -1.3482249409200723e+01 -2.4963745043592052e+01 1.6679024999999999e-03 9.0420881999999994e-03
-3.0083438539760421e-01 -2.3448870379991234e+02 3.1496350975971688e-01 -1.3060423688661598e+02 -3.5823313818152411e+02 1.7183078557844564e+01 -1.1723550975582494e+01 -2.4573246241713246e+01 1.8619452999999999e-03 1.0806380000000001e-02
-2.9962779931884453e-01 -2.1807595639260541e+02 3.1632227372033700e-01 -1.0494190586097035e+02 -3.4903815625084627e+02 1.6025041264721661e+01 -1.0067583647857479e+01 -2.4145485420302158e+01 2.0633631000000000e-03 1.2768437000000001e-02
-2.9829518707903824e-01 -2.0315522235189559e+02 3.1782295860043386e-01 -8.0898255612477953e+01 -3.3910115230468818e+02 1.4963787870253473e+01 -8.5063450602190827e+00 -2.3680900719494840e+01 2.2717459999999998e-03 1.4935428000000001e-02
-2.9683238970540804e-01 -1.8955918965845382e+02 3.1947024791361878e-01 -5.8405429723371157e+01 -3.2845232475258439e+02 1.3988722545728944e+01 -7.0337115400647328e+00 -2.3180272586030860e+01 2.4866887000000002e-03 1.7314116000000001e-02
-2.9523549789883430e-01 -1.7714479576838193e+02 3.2126854401033189e-01 -3.7415606083023007e+01 -3.1713032211113750e+02 1.3090802146557118e+01 -5.6450001204829414e+00 -2.2644722592932819e+01 2.7077901999999999e-03 1.9910858000000000e-02
-2.9350084526929798e-01 -1.6578861614271895e+02 3.2322197569556377e-01 -1.7895325218741540e+01 -3.0518186834001938e+02 1.2262234485255483e+01 -4.3366245294714032e+00 -2.2075703279285559e+01 2.9346520999999999e-03 2.2731616000000000e-02
